SW0_State,Temp,PID.SP,PID.ERR,PID.KP,PID.KI,PID.KD,PID.OUT
True,77.0,125.0,48.0,10.0,1.0,0.10000000149011612,100.0
True,77.0999984741211,125.0,47.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,77.19999694824219,125.0,47.80000305175781,10.0,1.0,0.10000000149011612,100.0
True,77.30000305175781,125.0,47.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,77.4000015258789,125.0,47.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,77.5999984741211,125.0,47.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,77.69999694824219,125.0,47.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,77.80000305175781,125.0,47.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,78.0,125.0,47.0,10.0,1.0,0.10000000149011612,100.0
True,78.0999984741211,125.0,46.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,78.19999694824219,125.0,46.80000305175781,10.0,1.0,0.10000000149011612,100.0
True,78.4000015258789,125.0,46.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,78.5,125.0,46.5,10.0,1.0,0.10000000149011612,100.0
True,78.5999984741211,125.0,46.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,78.80000305175781,125.0,46.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,78.9000015258789,125.0,46.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,79.0,125.0,46.0,10.0,1.0,0.10000000149011612,100.0
True,79.19999694824219,125.0,45.80000305175781,10.0,1.0,0.10000000149011612,100.0
True,79.30000305175781,125.0,45.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,79.30000305175781,125.0,45.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,79.5999984741211,125.0,45.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,79.69999694824219,125.0,45.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,79.69999694824219,125.0,45.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,80.0,125.0,45.0,10.0,1.0,0.10000000149011612,100.0
True,80.0,125.0,45.0,10.0,1.0,0.10000000149011612,100.0
True,80.0999984741211,125.0,44.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,80.30000305175781,125.0,44.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,80.5,125.0,44.5,10.0,1.0,0.10000000149011612,100.0
True,80.5999984741211,125.0,44.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,80.80000305175781,125.0,44.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,80.80000305175781,125.0,44.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,80.9000015258789,125.0,44.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,81.0999984741211,125.0,43.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,81.30000305175781,125.0,43.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,81.4000015258789,125.0,43.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,81.4000015258789,125.0,43.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,81.5999984741211,125.0,43.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,81.69999694824219,125.0,43.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,81.80000305175781,125.0,43.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,82.0999984741211,125.0,42.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,82.19999694824219,125.0,42.80000305175781,10.0,1.0,0.10000000149011612,100.0
True,82.19999694824219,125.0,42.80000305175781,10.0,1.0,0.10000000149011612,100.0
True,82.5,125.0,42.5,10.0,1.0,0.10000000149011612,100.0
True,82.5999984741211,125.0,42.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,82.69999694824219,125.0,42.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,82.9000015258789,125.0,42.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,83.0,125.0,42.0,10.0,1.0,0.10000000149011612,100.0
True,83.0999984741211,125.0,41.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,83.30000305175781,125.0,41.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,83.4000015258789,125.0,41.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,83.5,125.0,41.5,10.0,1.0,0.10000000149011612,100.0
True,83.69999694824219,125.0,41.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,83.80000305175781,125.0,41.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,83.9000015258789,125.0,41.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,84.0999984741211,125.0,40.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,84.19999694824219,125.0,40.80000305175781,10.0,1.0,0.10000000149011612,100.0
True,84.30000305175781,125.0,40.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,84.5,125.0,40.5,10.0,1.0,0.10000000149011612,100.0
True,84.5999984741211,125.0,40.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,84.80000305175781,125.0,40.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,85.0,125.0,40.0,10.0,1.0,0.10000000149011612,100.0
True,85.0999984741211,125.0,39.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,85.0999984741211,125.0,39.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,85.4000015258789,125.0,39.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,85.5,125.0,39.5,10.0,1.0,0.10000000149011612,100.0
True,85.5999984741211,125.0,39.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,85.80000305175781,125.0,39.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,85.9000015258789,125.0,39.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,86.0,125.0,39.0,10.0,1.0,0.10000000149011612,100.0
True,86.19999694824219,125.0,38.80000305175781,10.0,1.0,0.10000000149011612,100.0
True,86.30000305175781,125.0,38.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,86.4000015258789,125.0,38.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,86.5999984741211,125.0,38.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,86.69999694824219,125.0,38.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,86.80000305175781,125.0,38.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,87.0999984741211,125.0,37.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,87.19999694824219,125.0,37.80000305175781,10.0,1.0,0.10000000149011612,100.0
True,87.30000305175781,125.0,37.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,87.5,125.0,37.5,10.0,1.0,0.10000000149011612,100.0
True,87.5999984741211,125.0,37.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,87.69999694824219,125.0,37.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,87.9000015258789,125.0,37.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,88.0,125.0,37.0,10.0,1.0,0.10000000149011612,100.0
True,88.0999984741211,125.0,36.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,88.30000305175781,125.0,36.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,88.4000015258789,125.0,36.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,88.5,125.0,36.5,10.0,1.0,0.10000000149011612,100.0
True,88.69999694824219,125.0,36.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,88.80000305175781,125.0,36.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,88.9000015258789,125.0,36.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,89.0999984741211,125.0,35.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,89.30000305175781,125.0,35.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,89.4000015258789,125.0,35.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,89.5999984741211,125.0,35.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,89.69999694824219,125.0,35.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,89.80000305175781,125.0,35.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,90.0,125.0,35.0,10.0,1.0,0.10000000149011612,100.0
True,90.0999984741211,125.0,34.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,90.30000305175781,125.0,34.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,90.4000015258789,125.0,34.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,90.5,125.0,34.5,10.0,1.0,0.10000000149011612,100.0
True,90.5999984741211,125.0,34.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,90.9000015258789,125.0,34.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,91.0,125.0,34.0,10.0,1.0,0.10000000149011612,100.0
True,91.0999984741211,125.0,33.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,91.30000305175781,125.0,33.69999694824219,10.0,1.0,0.10000000149011612,100.0
True,91.4000015258789,125.0,33.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,91.5999984741211,125.0,33.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,91.69999694824219,125.0,33.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,91.9000015258789,125.0,33.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,92.0,125.0,33.0,10.0,1.0,0.10000000149011612,100.0
True,92.0999984741211,125.0,32.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,92.19999694824219,125.0,32.80000305175781,10.0,1.0,0.10000000149011612,100.0
True,92.4000015258789,125.0,32.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,92.5999984741211,125.0,32.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,92.69999694824219,125.0,32.30000305175781,10.0,1.0,0.10000000149011612,100.0
True,92.80000305175781,125.0,32.19999694824219,10.0,1.0,0.10000000149011612,100.0
True,93.0,125.0,32.0,10.0,1.0,0.10000000149011612,100.0
True,93.0999984741211,125.0,31.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,93.19999694824219,125.0,31.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,93.5,125.0,31.5,10.0,1.0,0.10000000149011612,100.0
True,93.5999984741211,125.0,31.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,93.69999694824219,125.0,31.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,93.9000015258789,125.0,31.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,94.0,125.0,31.0,10.0,1.0,0.10000000149011612,100.0
True,94.0999984741211,125.0,30.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,94.30000305175781,125.0,30.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,94.4000015258789,125.0,30.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,94.5,125.0,30.5,10.0,1.0,0.10000000149011612,100.0
True,94.80000305175781,125.0,30.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,94.9000015258789,125.0,30.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,95.0,125.0,30.0,10.0,1.0,0.10000000149011612,100.0
True,95.19999694824219,125.0,29.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,95.30000305175781,125.0,29.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,95.4000015258789,125.0,29.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,95.5999984741211,125.0,29.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,95.69999694824219,125.0,29.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,95.80000305175781,125.0,29.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,96.0999984741211,125.0,28.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,96.0999984741211,125.0,28.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,96.19999694824219,125.0,28.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,96.5,125.0,28.5,10.0,1.0,0.10000000149011612,100.0
True,96.5999984741211,125.0,28.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,96.69999694824219,125.0,28.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,96.9000015258789,125.0,28.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,97.0,125.0,28.0,10.0,1.0,0.10000000149011612,100.0
True,97.19999694824219,125.0,27.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,97.4000015258789,125.0,27.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,97.5,125.0,27.5,10.0,1.0,0.10000000149011612,100.0
True,97.5999984741211,125.0,27.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,97.80000305175781,125.0,27.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,97.9000015258789,125.0,27.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,98.0,125.0,27.0,10.0,1.0,0.10000000149011612,100.0
True,98.19999694824219,125.0,26.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,98.30000305175781,125.0,26.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,98.4000015258789,125.0,26.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,98.5999984741211,125.0,26.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,98.80000305175781,125.0,26.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,98.9000015258789,125.0,26.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,99.0999984741211,125.0,25.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,99.19999694824219,125.0,25.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,99.30000305175781,125.0,25.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,99.5,125.0,25.5,10.0,1.0,0.10000000149011612,100.0
True,99.5999984741211,125.0,25.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,99.80000305175781,125.0,25.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,100.0,125.0,25.0,10.0,1.0,0.10000000149011612,100.0
True,100.0999984741211,125.0,24.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,100.19999694824219,125.0,24.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,100.4000015258789,125.0,24.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,100.5,125.0,24.5,10.0,1.0,0.10000000149011612,100.0
True,100.5999984741211,125.0,24.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,100.9000015258789,125.0,24.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,101.0,125.0,24.0,10.0,1.0,0.10000000149011612,100.0
True,101.0999984741211,125.0,23.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,101.30000305175781,125.0,23.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,101.4000015258789,125.0,23.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,101.5,125.0,23.5,10.0,1.0,0.10000000149011612,100.0
True,101.69999694824219,125.0,23.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,101.9000015258789,125.0,23.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,102.0,125.0,23.0,10.0,1.0,0.10000000149011612,100.0
True,102.19999694824219,125.0,22.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,102.30000305175781,125.0,22.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,102.4000015258789,125.0,22.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,102.5999984741211,125.0,22.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,102.69999694824219,125.0,22.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,103.0,125.0,22.0,10.0,1.0,0.10000000149011612,100.0
True,103.0999984741211,125.0,21.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,103.0999984741211,125.0,21.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,103.4000015258789,125.0,21.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,103.5,125.0,21.5,10.0,1.0,0.10000000149011612,100.0
True,103.5999984741211,125.0,21.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,103.80000305175781,125.0,21.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,103.9000015258789,125.0,21.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,104.0999984741211,125.0,20.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,104.30000305175781,125.0,20.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,104.4000015258789,125.0,20.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,104.5,125.0,20.5,10.0,1.0,0.10000000149011612,100.0
True,104.69999694824219,125.0,20.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,104.80000305175781,125.0,20.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,105.0,125.0,20.0,10.0,1.0,0.10000000149011612,100.0
True,105.0999984741211,125.0,19.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,105.30000305175781,125.0,19.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,105.4000015258789,125.0,19.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,105.5999984741211,125.0,19.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,105.69999694824219,125.0,19.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,105.80000305175781,125.0,19.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,106.0,125.0,19.0,10.0,1.0,0.10000000149011612,100.0
True,106.19999694824219,125.0,18.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,106.30000305175781,125.0,18.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,106.5,125.0,18.5,10.0,1.0,0.10000000149011612,100.0
True,106.5999984741211,125.0,18.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,106.69999694824219,125.0,18.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,107.0,125.0,18.0,10.0,1.0,0.10000000149011612,100.0
True,107.0999984741211,125.0,17.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,107.19999694824219,125.0,17.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,107.4000015258789,125.0,17.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,107.5,125.0,17.5,10.0,1.0,0.10000000149011612,100.0
True,107.5999984741211,125.0,17.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,107.80000305175781,125.0,17.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,108.0,125.0,17.0,10.0,1.0,0.10000000149011612,100.0
True,108.0999984741211,125.0,16.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,108.30000305175781,125.0,16.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,108.4000015258789,125.0,16.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,108.5,125.0,16.5,10.0,1.0,0.10000000149011612,100.0
True,108.80000305175781,125.0,16.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,108.9000015258789,125.0,16.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,108.9000015258789,125.0,16.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,109.19999694824219,125.0,15.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,109.30000305175781,125.0,15.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,109.4000015258789,125.0,15.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,109.69999694824219,125.0,15.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,109.80000305175781,125.0,15.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,109.9000015258789,125.0,15.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,110.0999984741211,125.0,14.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,110.19999694824219,125.0,14.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,110.30000305175781,125.0,14.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,110.5,125.0,14.5,10.0,1.0,0.10000000149011612,100.0
True,110.69999694824219,125.0,14.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,110.80000305175781,125.0,14.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,111.0,125.0,14.0,10.0,1.0,0.10000000149011612,100.0
True,111.0999984741211,125.0,13.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,111.19999694824219,125.0,13.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,111.5,125.0,13.5,10.0,1.0,0.10000000149011612,100.0
True,111.5999984741211,125.0,13.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,111.69999694824219,125.0,13.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,111.9000015258789,125.0,13.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,112.0,125.0,13.0,10.0,1.0,0.10000000149011612,100.0
True,112.19999694824219,125.0,12.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,112.4000015258789,125.0,12.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,112.5,125.0,12.5,10.0,1.0,0.10000000149011612,100.0
True,112.5999984741211,125.0,12.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,112.80000305175781,125.0,12.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,113.0,125.0,12.0,10.0,1.0,0.10000000149011612,100.0
True,113.0,125.0,12.0,10.0,1.0,0.10000000149011612,100.0
True,113.30000305175781,125.0,11.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,113.4000015258789,125.0,11.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,113.5,125.0,11.5,10.0,1.0,0.10000000149011612,100.0
True,113.69999694824219,125.0,11.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,113.80000305175781,125.0,11.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,113.9000015258789,125.0,11.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,114.19999694824219,125.0,10.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,114.30000305175781,125.0,10.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,114.4000015258789,125.0,10.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,114.5999984741211,125.0,10.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,114.69999694824219,125.0,10.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,114.9000015258789,125.0,10.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,115.0999984741211,125.0,9.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,115.19999694824219,125.0,9.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,115.30000305175781,125.0,9.699996948242188,10.0,1.0,0.10000000149011612,100.0
True,115.5,125.0,9.5,10.0,1.0,0.10000000149011612,100.0
True,115.69999694824219,125.0,9.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,115.80000305175781,125.0,9.199996948242188,10.0,1.0,0.10000000149011612,100.0
True,116.0,125.0,9.0,10.0,1.0,0.10000000149011612,100.0
True,116.0999984741211,125.0,8.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,116.19999694824219,125.0,8.800003051757812,10.0,1.0,0.10000000149011612,100.0
True,116.5,125.0,8.5,10.0,1.0,0.10000000149011612,100.0
True,116.5999984741211,125.0,8.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,116.69999694824219,125.0,8.300003051757812,10.0,1.0,0.10000000149011612,100.0
True,116.9000015258789,125.0,8.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,117.0,125.0,8.0,10.0,1.0,0.10000000149011612,100.0
True,117.0999984741211,125.0,7.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,117.4000015258789,125.0,7.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,117.5,125.0,7.5,10.0,1.0,0.10000000149011612,100.0
True,117.5999984741211,125.0,7.400001525878906,10.0,1.0,0.10000000149011612,100.0
True,117.80000305175781,125.0,7.1999969482421875,10.0,1.0,0.10000000149011612,100.0
True,118.0,125.0,7.0,10.0,1.0,0.10000000149011612,100.0
True,118.0999984741211,125.0,6.900001525878906,10.0,1.0,0.10000000149011612,100.0
True,118.30000305175781,125.0,6.6999969482421875,10.0,1.0,0.10000000149011612,100.0
True,118.4000015258789,125.0,6.599998474121094,10.0,1.0,0.10000000149011612,100.0
True,118.5,125.0,6.5,10.0,1.0,0.10000000149011612,100.0
True,118.80000305175781,125.0,6.1999969482421875,10.0,1.0,0.10000000149011612,100.0
True,118.9000015258789,125.0,6.099998474121094,10.0,1.0,0.10000000149011612,100.0
True,119.0,125.0,6.0,10.0,1.0,0.10000000149011612,100.0
True,119.19999694824219,125.0,5.8000030517578125,10.0,1.0,0.10000000149011612,100.0
True,119.30000305175781,125.0,5.6999969482421875,10.0,1.0,0.10000000149011612,100.0
