SW0_State,Temp,PID.SP,PID.ERR,PID.KP,PID.KI,PID.KD,PID.OUT
True,79.0999984741211,125.0,45.900001525878906,10.0,2.0,0.5,100.0
True,79.30000305175781,125.0,45.69999694824219,10.0,2.0,0.5,100.0
True,79.4000015258789,125.0,45.599998474121094,10.0,2.0,0.5,100.0
True,79.5,125.0,45.5,10.0,2.0,0.5,100.0
True,79.5999984741211,125.0,45.400001525878906,10.0,2.0,0.5,100.0
True,79.80000305175781,125.0,45.19999694824219,10.0,2.0,0.5,100.0
True,79.9000015258789,125.0,45.099998474121094,10.0,2.0,0.5,100.0
True,80.0999984741211,125.0,44.900001525878906,10.0,2.0,0.5,100.0
True,80.30000305175781,125.0,44.69999694824219,10.0,2.0,0.5,100.0
True,80.30000305175781,125.0,44.69999694824219,10.0,2.0,0.5,100.0
True,80.5999984741211,125.0,44.400001525878906,10.0,2.0,0.5,100.0
True,80.5999984741211,125.0,44.400001525878906,10.0,2.0,0.5,100.0
True,80.80000305175781,125.0,44.19999694824219,10.0,2.0,0.5,100.0
True,80.9000015258789,125.0,44.099998474121094,10.0,2.0,0.5,100.0
True,81.0999984741211,125.0,43.900001525878906,10.0,2.0,0.5,100.0
True,81.19999694824219,125.0,43.80000305175781,10.0,2.0,0.5,100.0
True,81.4000015258789,125.0,43.599998474121094,10.0,2.0,0.5,100.0
True,81.5,125.0,43.5,10.0,2.0,0.5,100.0
True,81.5999984741211,125.0,43.400001525878906,10.0,2.0,0.5,100.0
True,81.80000305175781,125.0,43.19999694824219,10.0,2.0,0.5,100.0
True,81.9000015258789,125.0,43.099998474121094,10.0,2.0,0.5,100.0
True,82.0,125.0,43.0,10.0,2.0,0.5,100.0
True,82.19999694824219,125.0,42.80000305175781,10.0,2.0,0.5,100.0
True,82.30000305175781,125.0,42.69999694824219,10.0,2.0,0.5,100.0
True,82.4000015258789,125.0,42.599998474121094,10.0,2.0,0.5,100.0
True,82.5,125.0,42.5,10.0,2.0,0.5,100.0
True,82.69999694824219,125.0,42.30000305175781,10.0,2.0,0.5,100.0
True,82.80000305175781,125.0,42.19999694824219,10.0,2.0,0.5,100.0
True,82.9000015258789,125.0,42.099998474121094,10.0,2.0,0.5,100.0
True,83.19999694824219,125.0,41.80000305175781,10.0,2.0,0.5,100.0
True,83.30000305175781,125.0,41.69999694824219,10.0,2.0,0.5,100.0
True,83.4000015258789,125.0,41.599998474121094,10.0,2.0,0.5,100.0
True,83.5999984741211,125.0,41.400001525878906,10.0,2.0,0.5,100.0
True,83.69999694824219,125.0,41.30000305175781,10.0,2.0,0.5,100.0
True,83.80000305175781,125.0,41.19999694824219,10.0,2.0,0.5,100.0
True,84.0,125.0,41.0,10.0,2.0,0.5,100.0
True,84.0999984741211,125.0,40.900001525878906,10.0,2.0,0.5,100.0
True,84.19999694824219,125.0,40.80000305175781,10.0,2.0,0.5,100.0
True,84.4000015258789,125.0,40.599998474121094,10.0,2.0,0.5,100.0
True,84.5,125.0,40.5,10.0,2.0,0.5,100.0
True,84.5999984741211,125.0,40.400001525878906,10.0,2.0,0.5,100.0
True,84.80000305175781,125.0,40.19999694824219,10.0,2.0,0.5,100.0
True,85.0,125.0,40.0,10.0,2.0,0.5,100.0
True,85.0999984741211,125.0,39.900001525878906,10.0,2.0,0.5,100.0
True,85.30000305175781,125.0,39.69999694824219,10.0,2.0,0.5,100.0
True,85.4000015258789,125.0,39.599998474121094,10.0,2.0,0.5,100.0
True,85.5999984741211,125.0,39.400001525878906,10.0,2.0,0.5,100.0
True,85.69999694824219,125.0,39.30000305175781,10.0,2.0,0.5,100.0
True,85.80000305175781,125.0,39.19999694824219,10.0,2.0,0.5,100.0
True,85.9000015258789,125.0,39.099998474121094,10.0,2.0,0.5,100.0
True,86.0999984741211,125.0,38.900001525878906,10.0,2.0,0.5,100.0
True,86.30000305175781,125.0,38.69999694824219,10.0,2.0,0.5,100.0
True,86.30000305175781,125.0,38.69999694824219,10.0,2.0,0.5,100.0
True,86.5999984741211,125.0,38.400001525878906,10.0,2.0,0.5,100.0
True,86.69999694824219,125.0,38.30000305175781,10.0,2.0,0.5,100.0
True,86.80000305175781,125.0,38.19999694824219,10.0,2.0,0.5,100.0
True,87.0,125.0,38.0,10.0,2.0,0.5,100.0
True,87.0999984741211,125.0,37.900001525878906,10.0,2.0,0.5,100.0
True,87.30000305175781,125.0,37.69999694824219,10.0,2.0,0.5,100.0
True,87.4000015258789,125.0,37.599998474121094,10.0,2.0,0.5,100.0
True,87.5,125.0,37.5,10.0,2.0,0.5,100.0
True,87.80000305175781,125.0,37.19999694824219,10.0,2.0,0.5,100.0
True,87.9000015258789,125.0,37.099998474121094,10.0,2.0,0.5,100.0
True,88.0,125.0,37.0,10.0,2.0,0.5,100.0
True,88.0999984741211,125.0,36.900001525878906,10.0,2.0,0.5,100.0
True,88.30000305175781,125.0,36.69999694824219,10.0,2.0,0.5,100.0
True,88.4000015258789,125.0,36.599998474121094,10.0,2.0,0.5,100.0
True,88.5999984741211,125.0,36.400001525878906,10.0,2.0,0.5,100.0
True,88.69999694824219,125.0,36.30000305175781,10.0,2.0,0.5,100.0
True,88.80000305175781,125.0,36.19999694824219,10.0,2.0,0.5,100.0
True,89.0999984741211,125.0,35.900001525878906,10.0,2.0,0.5,100.0
True,89.0999984741211,125.0,35.900001525878906,10.0,2.0,0.5,100.0
True,89.30000305175781,125.0,35.69999694824219,10.0,2.0,0.5,100.0
True,89.5,125.0,35.5,10.0,2.0,0.5,100.0
True,89.5999984741211,125.0,35.400001525878906,10.0,2.0,0.5,100.0
True,89.69999694824219,125.0,35.30000305175781,10.0,2.0,0.5,100.0
True,89.9000015258789,125.0,35.099998474121094,10.0,2.0,0.5,100.0
True,90.0,125.0,35.0,10.0,2.0,0.5,100.0
True,90.0999984741211,125.0,34.900001525878906,10.0,2.0,0.5,100.0
True,90.4000015258789,125.0,34.599998474121094,10.0,2.0,0.5,100.0
True,90.4000015258789,125.0,34.599998474121094,10.0,2.0,0.5,100.0
True,90.5999984741211,125.0,34.400001525878906,10.0,2.0,0.5,100.0
True,90.80000305175781,125.0,34.19999694824219,10.0,2.0,0.5,100.0
True,90.9000015258789,125.0,34.099998474121094,10.0,2.0,0.5,100.0
True,91.0,125.0,34.0,10.0,2.0,0.5,100.0
True,91.19999694824219,125.0,33.80000305175781,10.0,2.0,0.5,100.0
True,91.4000015258789,125.0,33.599998474121094,10.0,2.0,0.5,100.0
True,91.4000015258789,125.0,33.599998474121094,10.0,2.0,0.5,100.0
True,91.5999984741211,125.0,33.400001525878906,10.0,2.0,0.5,100.0
True,91.69999694824219,125.0,33.30000305175781,10.0,2.0,0.5,100.0
True,91.9000015258789,125.0,33.099998474121094,10.0,2.0,0.5,100.0
True,92.0999984741211,125.0,32.900001525878906,10.0,2.0,0.5,100.0
True,92.19999694824219,125.0,32.80000305175781,10.0,2.0,0.5,100.0
True,92.30000305175781,125.0,32.69999694824219,10.0,2.0,0.5,100.0
True,92.5,125.0,32.5,10.0,2.0,0.5,100.0
True,92.69999694824219,125.0,32.30000305175781,10.0,2.0,0.5,100.0
True,92.69999694824219,125.0,32.30000305175781,10.0,2.0,0.5,100.0
True,93.0,125.0,32.0,10.0,2.0,0.5,100.0
True,93.0999984741211,125.0,31.900001525878906,10.0,2.0,0.5,100.0
True,93.30000305175781,125.0,31.699996948242188,10.0,2.0,0.5,100.0
True,93.4000015258789,125.0,31.599998474121094,10.0,2.0,0.5,100.0
True,93.5,125.0,31.5,10.0,2.0,0.5,100.0
True,93.5999984741211,125.0,31.400001525878906,10.0,2.0,0.5,100.0
True,93.80000305175781,125.0,31.199996948242188,10.0,2.0,0.5,100.0
True,94.0,125.0,31.0,10.0,2.0,0.5,100.0
True,94.0999984741211,125.0,30.900001525878906,10.0,2.0,0.5,100.0
True,94.30000305175781,125.0,30.699996948242188,10.0,2.0,0.5,100.0
True,94.4000015258789,125.0,30.599998474121094,10.0,2.0,0.5,100.0
True,94.5,125.0,30.5,10.0,2.0,0.5,100.0
True,94.69999694824219,125.0,30.300003051757812,10.0,2.0,0.5,100.0
True,94.80000305175781,125.0,30.199996948242188,10.0,2.0,0.5,100.0
True,95.0999984741211,125.0,29.900001525878906,10.0,2.0,0.5,100.0
True,95.19999694824219,125.0,29.800003051757812,10.0,2.0,0.5,100.0
True,95.30000305175781,125.0,29.699996948242188,10.0,2.0,0.5,100.0
True,95.5,125.0,29.5,10.0,2.0,0.5,100.0
True,95.5999984741211,125.0,29.400001525878906,10.0,2.0,0.5,100.0
True,95.69999694824219,125.0,29.300003051757812,10.0,2.0,0.5,100.0
True,95.9000015258789,125.0,29.099998474121094,10.0,2.0,0.5,100.0
True,96.0,125.0,29.0,10.0,2.0,0.5,100.0
True,96.0999984741211,125.0,28.900001525878906,10.0,2.0,0.5,100.0
True,96.4000015258789,125.0,28.599998474121094,10.0,2.0,0.5,100.0
True,96.5,125.0,28.5,10.0,2.0,0.5,100.0
True,96.5999984741211,125.0,28.400001525878906,10.0,2.0,0.5,100.0
True,96.80000305175781,125.0,28.199996948242188,10.0,2.0,0.5,100.0
True,96.9000015258789,125.0,28.099998474121094,10.0,2.0,0.5,100.0
True,97.0,125.0,28.0,10.0,2.0,0.5,100.0
True,97.19999694824219,125.0,27.800003051757812,10.0,2.0,0.5,100.0
True,97.4000015258789,125.0,27.599998474121094,10.0,2.0,0.5,100.0
True,97.5,125.0,27.5,10.0,2.0,0.5,100.0
True,97.69999694824219,125.0,27.300003051757812,10.0,2.0,0.5,100.0
True,97.80000305175781,125.0,27.199996948242188,10.0,2.0,0.5,100.0
True,97.9000015258789,125.0,27.099998474121094,10.0,2.0,0.5,100.0
True,98.0999984741211,125.0,26.900001525878906,10.0,2.0,0.5,100.0
True,98.30000305175781,125.0,26.699996948242188,10.0,2.0,0.5,100.0
True,98.30000305175781,125.0,26.699996948242188,10.0,2.0,0.5,100.0
True,98.5999984741211,125.0,26.400001525878906,10.0,2.0,0.5,100.0
True,98.69999694824219,125.0,26.300003051757812,10.0,2.0,0.5,100.0
True,98.80000305175781,125.0,26.199996948242188,10.0,2.0,0.5,100.0
True,99.0,125.0,26.0,10.0,2.0,0.5,100.0
True,99.0999984741211,125.0,25.900001525878906,10.0,2.0,0.5,100.0
True,99.19999694824219,125.0,25.800003051757812,10.0,2.0,0.5,100.0
True,99.4000015258789,125.0,25.599998474121094,10.0,2.0,0.5,100.0
True,99.5999984741211,125.0,25.400001525878906,10.0,2.0,0.5,100.0
True,99.69999694824219,125.0,25.300003051757812,10.0,2.0,0.5,100.0
True,99.9000015258789,125.0,25.099998474121094,10.0,2.0,0.5,100.0
True,100.0,125.0,25.0,10.0,2.0,0.5,100.0
True,100.0999984741211,125.0,24.900001525878906,10.0,2.0,0.5,100.0
True,100.4000015258789,125.0,24.599998474121094,10.0,2.0,0.5,100.0
True,100.5,125.0,24.5,10.0,2.0,0.5,100.0
True,100.5999984741211,125.0,24.400001525878906,10.0,2.0,0.5,100.0
True,100.80000305175781,125.0,24.199996948242188,10.0,2.0,0.5,100.0
True,100.9000015258789,125.0,24.099998474121094,10.0,2.0,0.5,100.0
True,101.0,125.0,24.0,10.0,2.0,0.5,100.0
True,101.19999694824219,125.0,23.800003051757812,10.0,2.0,0.5,100.0
True,101.4000015258789,125.0,23.599998474121094,10.0,2.0,0.5,100.0
True,101.5,125.0,23.5,10.0,2.0,0.5,100.0
True,101.69999694824219,125.0,23.300003051757812,10.0,2.0,0.5,100.0
True,101.80000305175781,125.0,23.199996948242188,10.0,2.0,0.5,100.0
True,101.9000015258789,125.0,23.099998474121094,10.0,2.0,0.5,100.0
True,102.19999694824219,125.0,22.800003051757812,10.0,2.0,0.5,100.0
True,102.30000305175781,125.0,22.699996948242188,10.0,2.0,0.5,100.0
True,102.30000305175781,125.0,22.699996948242188,10.0,2.0,0.5,100.0
True,102.5999984741211,125.0,22.400001525878906,10.0,2.0,0.5,100.0
True,102.69999694824219,125.0,22.300003051757812,10.0,2.0,0.5,100.0
True,102.80000305175781,125.0,22.199996948242188,10.0,2.0,0.5,100.0
True,103.0,125.0,22.0,10.0,2.0,0.5,100.0
True,103.0999984741211,125.0,21.900001525878906,10.0,2.0,0.5,100.0
True,103.30000305175781,125.0,21.699996948242188,10.0,2.0,0.5,100.0
True,103.5,125.0,21.5,10.0,2.0,0.5,100.0
True,103.5999984741211,125.0,21.400001525878906,10.0,2.0,0.5,100.0
True,103.80000305175781,125.0,21.199996948242188,10.0,2.0,0.5,100.0
True,104.0,125.0,21.0,10.0,2.0,0.5,100.0
True,104.0999984741211,125.0,20.900001525878906,10.0,2.0,0.5,100.0
True,104.30000305175781,125.0,20.699996948242188,10.0,2.0,0.5,100.0
True,104.4000015258789,125.0,20.599998474121094,10.0,2.0,0.5,100.0
True,104.5,125.0,20.5,10.0,2.0,0.5,100.0
True,104.80000305175781,125.0,20.199996948242188,10.0,2.0,0.5,100.0
True,104.80000305175781,125.0,20.199996948242188,10.0,2.0,0.5,100.0
True,104.9000015258789,125.0,20.099998474121094,10.0,2.0,0.5,100.0
True,105.19999694824219,125.0,19.800003051757812,10.0,2.0,0.5,100.0
True,105.30000305175781,125.0,19.699996948242188,10.0,2.0,0.5,100.0
True,105.4000015258789,125.0,19.599998474121094,10.0,2.0,0.5,100.0
True,105.5999984741211,125.0,19.400001525878906,10.0,2.0,0.5,100.0
True,105.69999694824219,125.0,19.300003051757812,10.0,2.0,0.5,100.0
True,105.9000015258789,125.0,19.099998474121094,10.0,2.0,0.5,100.0
True,106.0999984741211,125.0,18.900001525878906,10.0,2.0,0.5,100.0
True,106.19999694824219,125.0,18.800003051757812,10.0,2.0,0.5,100.0
True,106.30000305175781,125.0,18.699996948242188,10.0,2.0,0.5,100.0
True,106.5,125.0,18.5,10.0,2.0,0.5,100.0
True,106.5999984741211,125.0,18.400001525878906,10.0,2.0,0.5,100.0
True,106.69999694824219,125.0,18.300003051757812,10.0,2.0,0.5,100.0
True,107.0,125.0,18.0,10.0,2.0,0.5,100.0
True,107.0999984741211,125.0,17.900001525878906,10.0,2.0,0.5,100.0
True,107.19999694824219,125.0,17.800003051757812,10.0,2.0,0.5,100.0
True,107.4000015258789,125.0,17.599998474121094,10.0,2.0,0.5,100.0
True,107.5,125.0,17.5,10.0,2.0,0.5,100.0
True,107.69999694824219,125.0,17.300003051757812,10.0,2.0,0.5,100.0
True,107.9000015258789,125.0,17.099998474121094,10.0,2.0,0.5,100.0
True,108.0,125.0,17.0,10.0,2.0,0.5,100.0
True,108.19999694824219,125.0,16.800003051757812,10.0,2.0,0.5,100.0
True,108.30000305175781,125.0,16.699996948242188,10.0,2.0,0.5,100.0
True,108.5,125.0,16.5,10.0,2.0,0.5,100.0
True,108.69999694824219,125.0,16.300003051757812,10.0,2.0,0.5,100.0
True,108.80000305175781,125.0,16.199996948242188,10.0,2.0,0.5,100.0
True,108.9000015258789,125.0,16.099998474121094,10.0,2.0,0.5,100.0
True,109.0,125.0,16.0,10.0,2.0,0.5,100.0
True,109.30000305175781,125.0,15.699996948242188,10.0,2.0,0.5,100.0
True,109.30000305175781,125.0,15.699996948242188,10.0,2.0,0.5,100.0
True,109.5,125.0,15.5,10.0,2.0,0.5,100.0
True,109.69999694824219,125.0,15.300003051757812,10.0,2.0,0.5,100.0
True,109.80000305175781,125.0,15.199996948242188,10.0,2.0,0.5,100.0
True,109.9000015258789,125.0,15.099998474121094,10.0,2.0,0.5,100.0
True,110.19999694824219,125.0,14.800003051757812,10.0,2.0,0.5,100.0
True,110.30000305175781,125.0,14.699996948242188,10.0,2.0,0.5,100.0
True,110.4000015258789,125.0,14.599998474121094,10.0,2.0,0.5,100.0
True,110.5999984741211,125.0,14.400001525878906,10.0,2.0,0.5,100.0
True,110.69999694824219,125.0,14.300003051757812,10.0,2.0,0.5,100.0
True,110.80000305175781,125.0,14.199996948242188,10.0,2.0,0.5,100.0
True,111.0999984741211,125.0,13.900001525878906,10.0,2.0,0.5,100.0
True,111.19999694824219,125.0,13.800003051757812,10.0,2.0,0.5,100.0
True,111.4000015258789,125.0,13.599998474121094,10.0,2.0,0.5,100.0
True,111.5,125.0,13.5,10.0,2.0,0.5,100.0
True,111.69999694824219,125.0,13.300003051757812,10.0,2.0,0.5,100.0
True,111.80000305175781,125.0,13.199996948242188,10.0,2.0,0.5,100.0
True,112.0,125.0,13.0,10.0,2.0,0.5,100.0
True,112.0999984741211,125.0,12.900001525878906,10.0,2.0,0.5,100.0
True,112.19999694824219,125.0,12.800003051757812,10.0,2.0,0.5,100.0
True,112.5,125.0,12.5,10.0,2.0,0.5,100.0
True,112.5,125.0,12.5,10.0,2.0,0.5,100.0
True,112.80000305175781,125.0,12.199996948242188,10.0,2.0,0.5,100.0
True,112.9000015258789,125.0,12.099998474121094,10.0,2.0,0.5,100.0
True,113.0,125.0,12.0,10.0,2.0,0.5,100.0
True,113.30000305175781,125.0,11.699996948242188,10.0,2.0,0.5,100.0
True,113.4000015258789,125.0,11.599998474121094,10.0,2.0,0.5,100.0
True,113.5,125.0,11.5,10.0,2.0,0.5,100.0
True,113.69999694824219,125.0,11.300003051757812,10.0,2.0,0.5,100.0
True,113.80000305175781,125.0,11.199996948242188,10.0,2.0,0.5,100.0
True,113.9000015258789,125.0,11.099998474121094,10.0,2.0,0.5,100.0
True,114.19999694824219,125.0,10.800003051757812,10.0,2.0,0.5,99.98876953125
True,114.30000305175781,125.0,10.699996948242188,10.0,2.0,0.5,100.0
True,114.4000015258789,125.0,10.599998474121094,10.0,2.0,0.5,100.0
True,114.5999984741211,125.0,10.400001525878906,10.0,2.0,0.5,100.0
True,114.69999694824219,125.0,10.300003051757812,10.0,2.0,0.5,100.0
True,114.9000015258789,125.0,10.099998474121094,10.0,2.0,0.5,100.0
True,115.0,125.0,10.0,10.0,2.0,0.5,100.0
True,115.19999694824219,125.0,9.800003051757812,10.0,2.0,0.5,100.0
True,115.30000305175781,125.0,9.699996948242188,10.0,2.0,0.5,100.0
True,115.4000015258789,125.0,9.599998474121094,10.0,2.0,0.5,100.0
True,115.69999694824219,125.0,9.300003051757812,10.0,2.0,0.5,100.0
True,115.80000305175781,125.0,9.199996948242188,10.0,2.0,0.5,100.0
True,115.9000015258789,125.0,9.099998474121094,10.0,2.0,0.5,100.0
True,116.0999984741211,125.0,8.900001525878906,10.0,2.0,0.5,100.0
True,116.19999694824219,125.0,8.800003051757812,10.0,2.0,0.5,100.0
True,116.30000305175781,125.0,8.699996948242188,10.0,2.0,0.5,100.0
True,116.5999984741211,125.0,8.400001525878906,10.0,2.0,0.5,100.0
True,116.69999694824219,125.0,8.300003051757812,10.0,2.0,0.5,100.0
True,116.80000305175781,125.0,8.199996948242188,10.0,2.0,0.5,100.0
True,117.0999984741211,125.0,7.900001525878906,10.0,2.0,0.5,100.0
True,117.19999694824219,125.0,7.8000030517578125,10.0,2.0,0.5,100.0
True,117.30000305175781,125.0,7.6999969482421875,10.0,2.0,0.5,100.0
True,117.5,125.0,7.5,10.0,2.0,0.5,100.0
True,117.5999984741211,125.0,7.400001525878906,10.0,2.0,0.5,100.0
True,117.80000305175781,125.0,7.1999969482421875,10.0,2.0,0.5,100.0
True,118.0,125.0,7.0,10.0,2.0,0.5,100.0
True,118.0999984741211,125.0,6.900001525878906,10.0,2.0,0.5,100.0
True,118.19999694824219,125.0,6.8000030517578125,10.0,2.0,0.5,100.0
True,118.4000015258789,125.0,6.599998474121094,10.0,2.0,0.5,100.0
True,118.5,125.0,6.5,10.0,2.0,0.5,100.0
True,118.69999694824219,125.0,6.3000030517578125,10.0,2.0,0.5,100.0
True,118.9000015258789,125.0,6.099998474121094,10.0,2.0,0.5,100.0
True,119.0,125.0,6.0,10.0,2.0,0.5,100.0
True,119.0999984741211,125.0,5.900001525878906,10.0,2.0,0.5,100.0
True,119.4000015258789,125.0,5.599998474121094,10.0,2.0,0.5,100.0
True,119.5,125.0,5.5,10.0,2.0,0.5,100.0
True,119.5999984741211,125.0,5.400001525878906,10.0,2.0,0.5,100.0
True,119.80000305175781,125.0,5.1999969482421875,10.0,2.0,0.5,100.0
True,120.0,125.0,5.0,10.0,2.0,0.5,100.0
True,120.0,125.0,5.0,10.0,2.0,0.5,100.0
True,120.30000305175781,125.0,4.6999969482421875,10.0,2.0,0.5,100.0
True,120.4000015258789,125.0,4.599998474121094,10.0,2.0,0.5,100.0
True,120.5,125.0,4.5,10.0,2.0,0.5,100.0
True,120.69999694824219,125.0,4.3000030517578125,10.0,2.0,0.5,100.0
True,120.9000015258789,125.0,4.099998474121094,10.0,2.0,0.5,100.0
True,121.0999984741211,125.0,3.9000015258789062,10.0,2.0,0.5,100.0
True,121.19999694824219,125.0,3.8000030517578125,10.0,2.0,0.5,100.0
True,121.30000305175781,125.0,3.6999969482421875,10.0,2.0,0.5,100.0
True,121.5999984741211,125.0,3.4000015258789062,10.0,2.0,0.5,100.0
True,121.69999694824219,125.0,3.3000030517578125,10.0,2.0,0.5,100.0
True,121.80000305175781,125.0,3.1999969482421875,10.0,2.0,0.5,100.0
True,122.0,125.0,3.0,10.0,2.0,0.5,100.0
True,122.0999984741211,125.0,2.9000015258789062,10.0,2.0,0.5,100.0
True,122.30000305175781,125.0,2.6999969482421875,10.0,2.0,0.5,100.0
True,122.5,125.0,2.5,10.0,2.0,0.5,100.0
True,122.5999984741211,125.0,2.4000015258789062,10.0,2.0,0.5,100.0
True,122.80000305175781,125.0,2.1999969482421875,10.0,2.0,0.5,100.0
True,123.0,125.0,2.0,10.0,2.0,0.5,100.0
True,123.0999984741211,125.0,1.9000015258789062,10.0,2.0,0.5,100.0
True,123.19999694824219,125.0,1.8000030517578125,10.0,2.0,0.5,100.0
True,123.4000015258789,125.0,1.5999984741210938,10.0,2.0,0.5,100.0
True,123.5999984741211,125.0,1.4000015258789062,10.0,2.0,0.5,100.0
True,123.69999694824219,125.0,1.3000030517578125,10.0,2.0,0.5,100.0
True,123.9000015258789,125.0,1.0999984741210938,10.0,2.0,0.5,100.0
True,124.0,125.0,1.0,10.0,2.0,0.5,100.0
True,124.0999984741211,125.0,0.9000015258789062,10.0,2.0,0.5,100.0
True,124.4000015258789,125.0,0.5999984741210938,10.0,2.0,0.5,99.99169921875
True,124.5,125.0,0.5,10.0,2.0,0.5,100.0
True,124.5999984741211,125.0,0.40000152587890625,10.0,2.0,0.5,100.0
True,124.9000015258789,125.0,0.09999847412109375,10.0,2.0,0.5,99.96174621582031
False,125.0,125.0,0.0,10.0,2.0,0.5,99.96666717529297
False,125.0999984741211,125.0,-0.09999847412109375,10.0,2.0,0.5,99.90580749511719
False,125.30000305175781,125.0,-0.3000030517578125,10.0,2.0,0.5,99.7289047241211
False,125.4000015258789,125.0,-0.40000152587890625,10.0,2.0,0.5,99.51151275634766
False,125.5,125.0,-0.5,10.0,2.0,0.5,99.20774841308594
False,125.5999984741211,125.0,-0.5999984741210938,10.0,2.0,0.5,98.88660430908203
False,125.5999984741211,125.0,-0.5999984741210938,10.0,2.0,0.5,98.5511703491211
False,125.69999694824219,125.0,-0.6999969482421875,10.0,2.0,0.5,98.14647674560547
False,125.80000305175781,125.0,-0.8000030517578125,10.0,2.0,0.5,97.7237548828125
False,125.80000305175781,125.0,-0.8000030517578125,10.0,2.0,0.5,97.27395629882812
False,125.9000015258789,125.0,-0.9000015258789062,10.0,2.0,0.5,96.75804901123047
