SW0_State,Temp,PID.SP,PID.ERR,PID.KP,PID.KI,PID.KD,PID.OUT
False,125.0,125.0,0.0,20.0,0.10000000149011612,0.05000000074505806,0.02442753314971924
False,125.0,125.0,0.0,20.0,0.10000000149011612,0.05000000074505806,0.02442753314971924
False,125.0,125.0,0.0,20.0,0.10000000149011612,0.05000000074505806,0.02442753314971924
False,125.0,125.0,0.0,20.0,0.10000000149011612,0.05000000074505806,0.02442753314971924
False,125.0,125.0,0.0,20.0,0.10000000149011612,0.05000000074505806,0.02442753314971924
False,125.0,125.0,0.0,20.0,0.10000000149011612,0.05000000074505806,0.02442753314971924
False,125.0,125.0,0.0,20.0,0.10000000149011612,0.05000000074505806,0.02442753314971924
False,125.0,125.0,0.0,20.0,0.10000000149011612,0.05000000074505806,0.02442753314971924
True,78.19999694824219,125.0,46.80000305175781,20.0,0.10000000149011612,0.05000000074505806,23.060998916625977
True,78.0999984741211,125.0,46.900001525878906,20.0,0.10000000149011612,0.05000000074505806,24.422161102294922
True,78.0999984741211,125.0,46.900001525878906,20.0,0.10000000149011612,0.05000000074505806,25.699190139770508
True,78.0999984741211,125.0,46.900001525878906,20.0,0.10000000149011612,0.05000000074505806,27.01521110534668
True,78.19999694824219,125.0,46.80000305175781,20.0,0.10000000149011612,0.05000000074505806,28.277551651000977
True,78.30000305175781,125.0,46.69999694824219,20.0,0.10000000149011612,0.05000000074505806,29.540714263916016
True,78.30000305175781,125.0,46.69999694824219,20.0,0.10000000149011612,0.05000000074505806,30.845680236816406
True,78.4000015258789,125.0,46.599998474121094,20.0,0.10000000149011612,0.05000000074505806,32.07841491699219
True,78.5,125.0,46.5,20.0,0.10000000149011612,0.05000000074505806,33.329505920410156
True,78.5999984741211,125.0,46.400001525878906,20.0,0.10000000149011612,0.05000000074505806,34.581546783447266
True,78.69999694824219,125.0,46.30000305175781,20.0,0.10000000149011612,0.05000000074505806,35.830020904541016
True,78.80000305175781,125.0,46.19999694824219,20.0,0.10000000149011612,0.05000000074505806,37.0738410949707
True,78.9000015258789,125.0,46.099998474121094,20.0,0.10000000149011612,0.05000000074505806,38.28450012207031
True,79.0,125.0,46.0,20.0,0.10000000149011612,0.05000000074505806,39.52764892578125
True,79.0999984741211,125.0,45.900001525878906,20.0,0.10000000149011612,0.05000000074505806,40.761322021484375
True,79.30000305175781,125.0,45.69999694824219,20.0,0.10000000149011612,0.05000000074505806,41.945350646972656
True,79.30000305175781,125.0,45.69999694824219,20.0,0.10000000149011612,0.05000000074505806,43.22517013549805
True,79.4000015258789,125.0,45.599998474121094,20.0,0.10000000149011612,0.05000000074505806,44.43341064453125
True,79.5999984741211,125.0,45.400001525878906,20.0,0.10000000149011612,0.05000000074505806,45.607139587402344
True,79.69999694824219,125.0,45.30000305175781,20.0,0.10000000149011612,0.05000000074505806,46.83062744140625
True,79.80000305175781,125.0,45.19999694824219,20.0,0.10000000149011612,0.05000000074505806,48.04695510864258
True,80.0,125.0,45.0,20.0,0.10000000149011612,0.05000000074505806,49.270843505859375
True,80.0999984741211,125.0,44.900001525878906,20.0,0.10000000149011612,0.05000000074505806,50.45801544189453
True,80.0999984741211,125.0,44.900001525878906,20.0,0.10000000149011612,0.05000000074505806,51.677345275878906
True,80.30000305175781,125.0,44.69999694824219,20.0,0.10000000149011612,0.05000000074505806,52.93854522705078
True,80.4000015258789,125.0,44.599998474121094,20.0,0.10000000149011612,0.05000000074505806,54.14057159423828
True,80.5999984741211,125.0,44.400001525878906,20.0,0.10000000149011612,0.05000000074505806,55.264766693115234
True,80.69999694824219,125.0,44.30000305175781,20.0,0.10000000149011612,0.05000000074505806,56.456390380859375
True,80.80000305175781,125.0,44.19999694824219,20.0,0.10000000149011612,0.05000000074505806,57.65230178833008
True,80.9000015258789,125.0,44.099998474121094,20.0,0.10000000149011612,0.05000000074505806,58.8351936340332
True,81.0999984741211,125.0,43.900001525878906,20.0,0.10000000149011612,0.05000000074505806,59.97357940673828
True,81.19999694824219,125.0,43.80000305175781,20.0,0.10000000149011612,0.05000000074505806,61.117897033691406
True,81.30000305175781,125.0,43.69999694824219,20.0,0.10000000149011612,0.05000000074505806,62.295249938964844
True,81.5,125.0,43.5,20.0,0.10000000149011612,0.05000000074505806,63.41844940185547
True,81.5999984741211,125.0,43.400001525878906,20.0,0.10000000149011612,0.05000000074505806,64.59129333496094
True,81.69999694824219,125.0,43.30000305175781,20.0,0.10000000149011612,0.05000000074505806,65.75035095214844
True,81.9000015258789,125.0,43.099998474121094,20.0,0.10000000149011612,0.05000000074505806,66.84681701660156
True,81.9000015258789,125.0,43.099998474121094,20.0,0.10000000149011612,0.05000000074505806,68.05128479003906
True,82.0,125.0,43.0,20.0,0.10000000149011612,0.05000000074505806,69.2080078125
True,82.19999694824219,125.0,42.80000305175781,20.0,0.10000000149011612,0.05000000074505806,70.30851745605469
True,82.30000305175781,125.0,42.69999694824219,20.0,0.10000000149011612,0.05000000074505806,71.44827270507812
True,82.4000015258789,125.0,42.599998474121094,20.0,0.10000000149011612,0.05000000074505806,72.57310485839844
